shape,time,contract,value,Load Zone
ONPEAK,1554076800000,BGY,39.8,BGE
ONPEAK,1556668800000,BGY,36.45,BGE
ONPEAK,1559347200000,BGY,36,BGE
ONPEAK,1561939200000,BGY,43.5,BGE
ONPEAK,1564617600000,BGY,41.4,BGE
ONPEAK,1567296000000,BGY,38,BGE
ONPEAK,1569888000000,BGY,37.1,BGE
ONPEAK,1572566400000,BGY,37.55,BGE
ONPEAK,1575158400000,BGY,41.65,BGE
ONPEAK,1577836800000,BGY,57.85,BGE
ONPEAK,1580515200000,BGY,55.35,BGE
ONPEAK,1583020800000,BGY,41.8,BGE
ONPEAK,1585699200000,BGY,37.25,BGE
ONPEAK,1588291200000,BGY,38,BGE
ONPEAK,1590969600000,BGY,37.45,BGE
ONPEAK,1593561600000,BGY,44.2,BGE
ONPEAK,1596240000000,BGY,41.1,BGE
ONPEAK,1598918400000,BGY,38.45,BGE
ONPEAK,1601510400000,BGY,35.6,BGE
ONPEAK,1604188800000,BGY,35.75,BGE
ONPEAK,1606780800000,BGY,39.5,BGE
ONPEAK,1609459200000,BGY,56.8,BGE
ONPEAK,1612137600000,BGY,53.15,BGE
ONPEAK,1614556800000,BGY,41.05,BGE
ONPEAK,1617235200000,BGY,36.3,BGE
ONPEAK,1619827200000,BGY,36.85,BGE
ONPEAK,1622505600000,BGY,36.2,BGE
ONPEAK,1625097600000,BGY,42.95,BGE
ONPEAK,1627776000000,BGY,39.75,BGE
ONPEAK,1630454400000,BGY,36.35,BGE
ONPEAK,1633046400000,BGY,34.55,BGE
ONPEAK,1635724800000,BGY,34.85,BGE
ONPEAK,1638316800000,BGY,38.4,BGE
ONPEAK,1640995200000,BGY,55.3,BGE
ONPEAK,1643673600000,BGY,51.9,BGE
ONPEAK,1646092800000,BGY,40.8,BGE
OFFPEAK,1554076800000,BGZ,29.95,BGE
OFFPEAK,1556668800000,BGZ,25.95,BGE
OFFPEAK,1559347200000,BGZ,25.95,BGE
OFFPEAK,1561939200000,BGZ,28.35,BGE
OFFPEAK,1564617600000,BGZ,26.15,BGE
OFFPEAK,1567296000000,BGZ,26.85,BGE
OFFPEAK,1569888000000,BGZ,27.85,BGE
OFFPEAK,1572566400000,BGZ,28.2,BGE
OFFPEAK,1575158400000,BGZ,33.2,BGE
OFFPEAK,1577836800000,BGZ,49.45,BGE
OFFPEAK,1580515200000,BGZ,45.85,BGE
OFFPEAK,1583020800000,BGZ,32.3,BGE
OFFPEAK,1585699200000,BGZ,28,BGE
OFFPEAK,1588291200000,BGZ,25.55,BGE
OFFPEAK,1590969600000,BGZ,24.35,BGE
OFFPEAK,1593561600000,BGZ,27.9,BGE
OFFPEAK,1596240000000,BGZ,26.45,BGE
OFFPEAK,1598918400000,BGZ,25.5,BGE
OFFPEAK,1601510400000,BGZ,25.55,BGE
OFFPEAK,1604188800000,BGZ,26,BGE
OFFPEAK,1606780800000,BGZ,30.3,BGE
OFFPEAK,1609459200000,BGZ,47.2,BGE
OFFPEAK,1612137600000,BGZ,44.1,BGE
OFFPEAK,1614556800000,BGZ,31.8,BGE
OFFPEAK,1617235200000,BGZ,26.4,BGE
OFFPEAK,1619827200000,BGZ,23.8,BGE
OFFPEAK,1622505600000,BGZ,23.95,BGE
OFFPEAK,1625097600000,BGZ,26.75,BGE
OFFPEAK,1627776000000,BGZ,25.15,BGE
OFFPEAK,1630454400000,BGZ,23.9,BGE
OFFPEAK,1633046400000,BGZ,24.45,BGE
OFFPEAK,1635724800000,BGZ,24.8,BGE
OFFPEAK,1638316800000,BGZ,29.15,BGE
OFFPEAK,1640995200000,BGZ,45.1,BGE
OFFPEAK,1643673600000,BGZ,42.3,BGE
OFFPEAK,1646092800000,BGZ,31.95,BGE
OFFPEAK,1554076800000,CEO,21.55,COMED
OFFPEAK,1556668800000,CEO,19.75,COMED
OFFPEAK,1559347200000,CEO,20.75,COMED
OFFPEAK,1561939200000,CEO,23.4,COMED
OFFPEAK,1564617600000,CEO,21.6,COMED
OFFPEAK,1567296000000,CEO,20.8,COMED
OFFPEAK,1569888000000,CEO,21,COMED
OFFPEAK,1572566400000,CEO,20.85,COMED
OFFPEAK,1575158400000,CEO,23,COMED
OFFPEAK,1577836800000,CEO,29.65,COMED
OFFPEAK,1580515200000,CEO,26.6,COMED
OFFPEAK,1583020800000,CEO,22.9,COMED
OFFPEAK,1585699200000,CEO,20.9,COMED
OFFPEAK,1588291200000,CEO,18.6,COMED
OFFPEAK,1590969600000,CEO,18.8,COMED
OFFPEAK,1593561600000,CEO,21.95,COMED
OFFPEAK,1596240000000,CEO,21.3,COMED
OFFPEAK,1598918400000,CEO,19.3,COMED
OFFPEAK,1601510400000,CEO,18.7,COMED
OFFPEAK,1604188800000,CEO,18.7,COMED
OFFPEAK,1606780800000,CEO,21.6,COMED
OFFPEAK,1609459200000,CEO,28.7,COMED
OFFPEAK,1612137600000,CEO,26,COMED
OFFPEAK,1614556800000,CEO,21.95,COMED
OFFPEAK,1617235200000,CEO,19.3,COMED
OFFPEAK,1619827200000,CEO,17.35,COMED
OFFPEAK,1622505600000,CEO,18.3,COMED
OFFPEAK,1625097600000,CEO,21.1,COMED
OFFPEAK,1627776000000,CEO,19.75,COMED
OFFPEAK,1630454400000,CEO,18.25,COMED
OFFPEAK,1633046400000,CEO,17.95,COMED
OFFPEAK,1635724800000,CEO,18.15,COMED
OFFPEAK,1638316800000,CEO,21.05,COMED
OFFPEAK,1640995200000,CEO,27.75,COMED
OFFPEAK,1643673600000,CEO,25.15,COMED
OFFPEAK,1646092800000,CEO,21.05,COMED
ONPEAK,1554076800000,CEP,31.4,COMED
ONPEAK,1556668800000,CEP,29.85,COMED
ONPEAK,1559347200000,CEP,30.4,COMED
ONPEAK,1561939200000,CEP,36.4,COMED
ONPEAK,1564617600000,CEP,33.65,COMED
ONPEAK,1567296000000,CEP,31.75,COMED
ONPEAK,1569888000000,CEP,30.35,COMED
ONPEAK,1572566400000,CEP,30.4,COMED
ONPEAK,1575158400000,CEP,30.75,COMED
ONPEAK,1577836800000,CEP,38.1,COMED
ONPEAK,1580515200000,CEP,36.05,COMED
ONPEAK,1583020800000,CEP,31.55,COMED
ONPEAK,1585699200000,CEP,30.65,COMED
ONPEAK,1588291200000,CEP,30,COMED
ONPEAK,1590969600000,CEP,30.35,COMED
ONPEAK,1593561600000,CEP,36.35,COMED
ONPEAK,1596240000000,CEP,33.2,COMED
ONPEAK,1598918400000,CEP,30.65,COMED
ONPEAK,1601510400000,CEP,28.25,COMED
ONPEAK,1604188800000,CEP,28.3,COMED
ONPEAK,1606780800000,CEP,29.7,COMED
ONPEAK,1609459200000,CEP,36.8,COMED
ONPEAK,1612137600000,CEP,34.1,COMED
ONPEAK,1614556800000,CEP,30.25,COMED
ONPEAK,1617235200000,CEP,28.25,COMED
ONPEAK,1619827200000,CEP,28.7,COMED
ONPEAK,1622505600000,CEP,29.25,COMED
ONPEAK,1625097600000,CEP,35.75,COMED
ONPEAK,1627776000000,CEP,32.4,COMED
ONPEAK,1630454400000,CEP,28.45,COMED
ONPEAK,1633046400000,CEP,27.05,COMED
ONPEAK,1635724800000,CEP,27.3,COMED
ONPEAK,1638316800000,CEP,28.25,COMED
ONPEAK,1640995200000,CEP,35.65,COMED
ONPEAK,1643673600000,CEP,33.95,COMED
ONPEAK,1646092800000,CEP,29.75,COMED
OFFPEAK,1554076800000,DCO,27.6,DAY
OFFPEAK,1556668800000,DCO,23.8,DAY
OFFPEAK,1559347200000,DCO,23.7,DAY
OFFPEAK,1561939200000,DCO,25.35,DAY
OFFPEAK,1564617600000,DCO,23.4,DAY
OFFPEAK,1567296000000,DCO,24.35,DAY
OFFPEAK,1569888000000,DCO,25.65,DAY
OFFPEAK,1572566400000,DCO,26.35,DAY
OFFPEAK,1575158400000,DCO,31.15,DAY
OFFPEAK,1577836800000,DCO,44.25,DAY
OFFPEAK,1580515200000,DCO,39.3,DAY
OFFPEAK,1583020800000,DCO,27.55,DAY
OFFPEAK,1585699200000,DCO,25.25,DAY
OFFPEAK,1588291200000,DCO,23.6,DAY
OFFPEAK,1590969600000,DCO,22.45,DAY
OFFPEAK,1593561600000,DCO,24.9,DAY
OFFPEAK,1596240000000,DCO,22.2,DAY
OFFPEAK,1598918400000,DCO,22.9,DAY
OFFPEAK,1601510400000,DCO,23.35,DAY
OFFPEAK,1604188800000,DCO,24.5,DAY
OFFPEAK,1606780800000,DCO,28.75,DAY
OFFPEAK,1609459200000,DCO,41.9,DAY
OFFPEAK,1612137600000,DCO,36.85,DAY
OFFPEAK,1614556800000,DCO,26.1,DAY
OFFPEAK,1617235200000,DCO,23.65,DAY
OFFPEAK,1619827200000,DCO,21.65,DAY
OFFPEAK,1622505600000,DCO,21.95,DAY
OFFPEAK,1625097600000,DCO,23.85,DAY
OFFPEAK,1627776000000,DCO,21.25,DAY
OFFPEAK,1630454400000,DCO,21.2,DAY
OFFPEAK,1633046400000,DCO,21.9,DAY
OFFPEAK,1635724800000,DCO,22.9,DAY
OFFPEAK,1638316800000,DCO,27.15,DAY
OFFPEAK,1640995200000,DCO,39.5,DAY
OFFPEAK,1643673600000,DCO,34.9,DAY
OFFPEAK,1646092800000,DCO,26.1,DAY
ONPEAK,1554076800000,DCP,35,DAY
ONPEAK,1556668800000,DCP,31.75,DAY
ONPEAK,1559347200000,DCP,30.95,DAY
ONPEAK,1561939200000,DCP,37.05,DAY
ONPEAK,1564617600000,DCP,35.25,DAY
ONPEAK,1567296000000,DCP,34.15,DAY
ONPEAK,1569888000000,DCP,32.5,DAY
ONPEAK,1572566400000,DCP,33.05,DAY
ONPEAK,1575158400000,DCP,36.3,DAY
ONPEAK,1577836800000,DCP,51.85,DAY
ONPEAK,1580515200000,DCP,48.95,DAY
ONPEAK,1583020800000,DCP,36.85,DAY
ONPEAK,1585699200000,DCP,32.6,DAY
ONPEAK,1588291200000,DCP,33,DAY
ONPEAK,1590969600000,DCP,32.4,DAY
ONPEAK,1593561600000,DCP,37.95,DAY
ONPEAK,1596240000000,DCP,34.65,DAY
ONPEAK,1598918400000,DCP,33.45,DAY
ONPEAK,1601510400000,DCP,31.4,DAY
ONPEAK,1604188800000,DCP,31.3,DAY
ONPEAK,1606780800000,DCP,34.3,DAY
ONPEAK,1609459200000,DCP,50.15,DAY
ONPEAK,1612137600000,DCP,46.5,DAY
ONPEAK,1614556800000,DCP,35.9,DAY
ONPEAK,1617235200000,DCP,31.6,DAY
ONPEAK,1619827200000,DCP,31.85,DAY
ONPEAK,1622505600000,DCP,31.1,DAY
ONPEAK,1625097600000,DCP,37.15,DAY
ONPEAK,1627776000000,DCP,33.7,DAY
ONPEAK,1630454400000,DCP,31.3,DAY
ONPEAK,1633046400000,DCP,29.95,DAY
ONPEAK,1635724800000,DCP,30.25,DAY
ONPEAK,1638316800000,DCP,33.25,DAY
ONPEAK,1640995200000,DCP,48.95,DAY
ONPEAK,1643673600000,DCP,45.85,DAY
ONPEAK,1646092800000,DCP,35.1,DAY
OFFPEAK,1554076800000,DEO,29.85,DEOK
OFFPEAK,1556668800000,DEO,23.9,DEOK
OFFPEAK,1559347200000,DEO,24.95,DEOK
OFFPEAK,1561939200000,DEO,28.45,DEOK
OFFPEAK,1564617600000,DEO,26.7,DEOK
OFFPEAK,1567296000000,DEO,26.8,DEOK
OFFPEAK,1569888000000,DEO,27.65,DEOK
OFFPEAK,1572566400000,DEO,26.8,DEOK
OFFPEAK,1575158400000,DEO,31.15,DEOK
OFFPEAK,1577836800000,DEO,37.4,DEOK
OFFPEAK,1580515200000,DEO,34.1,DEOK
OFFPEAK,1583020800000,DEO,28.25,DEOK
OFFPEAK,1585699200000,DEO,25.6,DEOK
OFFPEAK,1588291200000,DEO,23.55,DEOK
OFFPEAK,1590969600000,DEO,22.65,DEOK
OFFPEAK,1593561600000,DEO,25.7,DEOK
OFFPEAK,1596240000000,DEO,23.6,DEOK
OFFPEAK,1598918400000,DEO,23.8,DEOK
OFFPEAK,1601510400000,DEO,24,DEOK
OFFPEAK,1604188800000,DEO,23.75,DEOK
OFFPEAK,1606780800000,DEO,26.1,DEOK
OFFPEAK,1609459200000,DEO,38.8,DEOK
OFFPEAK,1612137600000,DEO,35.4,DEOK
OFFPEAK,1614556800000,DEO,30,DEOK
OFFPEAK,1617235200000,DEO,25.95,DEOK
OFFPEAK,1619827200000,DEO,23.7,DEOK
OFFPEAK,1622505600000,DEO,24.2,DEOK
OFFPEAK,1625097600000,DEO,27.15,DEOK
OFFPEAK,1627776000000,DEO,24.7,DEOK
OFFPEAK,1630454400000,DEO,23.9,DEOK
OFFPEAK,1633046400000,DEO,24.15,DEOK
OFFPEAK,1635724800000,DEO,24.3,DEOK
OFFPEAK,1638316800000,DEO,27.4,DEOK
OFFPEAK,1640995200000,DEO,40.8,DEOK
OFFPEAK,1643673600000,DEO,37.25,DEOK
OFFPEAK,1646092800000,DEO,30.45,DEOK
ONPEAK,1554076800000,DEP,38.9,DEOK
ONPEAK,1556668800000,DEP,33.5,DEOK
ONPEAK,1559347200000,DEP,36,DEOK
ONPEAK,1561939200000,DEP,41.75,DEOK
ONPEAK,1564617600000,DEP,39.4,DEOK
ONPEAK,1567296000000,DEP,39.3,DEOK
ONPEAK,1569888000000,DEP,36.6,DEOK
ONPEAK,1572566400000,DEP,35.4,DEOK
ONPEAK,1575158400000,DEP,39.9,DEOK
ONPEAK,1577836800000,DEP,45.9,DEOK
ONPEAK,1580515200000,DEP,43.6,DEOK
ONPEAK,1583020800000,DEP,38.1,DEOK
ONPEAK,1585699200000,DEP,35.45,DEOK
ONPEAK,1588291200000,DEP,36.25,DEOK
ONPEAK,1590969600000,DEP,35.55,DEOK
ONPEAK,1593561600000,DEP,40.65,DEOK
ONPEAK,1596240000000,DEP,37.7,DEOK
ONPEAK,1598918400000,DEP,36.3,DEOK
ONPEAK,1601510400000,DEP,33.9,DEOK
ONPEAK,1604188800000,DEP,33.6,DEOK
ONPEAK,1606780800000,DEP,35.75,DEOK
ONPEAK,1609459200000,DEP,45.15,DEOK
ONPEAK,1612137600000,DEP,41.5,DEOK
ONPEAK,1614556800000,DEP,36.6,DEOK
ONPEAK,1617235200000,DEP,34.55,DEOK
ONPEAK,1619827200000,DEP,34.25,DEOK
ONPEAK,1622505600000,DEP,34,DEOK
ONPEAK,1625097600000,DEP,39.65,DEOK
ONPEAK,1627776000000,DEP,36.8,DEOK
ONPEAK,1630454400000,DEP,34.1,DEOK
ONPEAK,1633046400000,DEP,33.05,DEOK
ONPEAK,1635724800000,DEP,33.2,DEOK
ONPEAK,1638316800000,DEP,34.3,DEOK
ONPEAK,1640995200000,DEP,45.7,DEOK
ONPEAK,1643673600000,DEP,42.15,DEOK
ONPEAK,1646092800000,DEP,37.25,DEOK
OFFPEAK,1554076800000,DOO,30.6,DOM
OFFPEAK,1556668800000,DOO,25.85,DOM
OFFPEAK,1559347200000,DOO,26.7,DOM
OFFPEAK,1561939200000,DOO,29.45,DOM
OFFPEAK,1564617600000,DOO,27.6,DOM
OFFPEAK,1567296000000,DOO,28.15,DOM
OFFPEAK,1569888000000,DOO,29.1,DOM
OFFPEAK,1572566400000,DOO,29.55,DOM
OFFPEAK,1575158400000,DOO,34.1,DOM
OFFPEAK,1577836800000,DOO,48.35,DOM
OFFPEAK,1580515200000,DOO,45.7,DOM
OFFPEAK,1583020800000,DOO,33.6,DOM
OFFPEAK,1585699200000,DOO,29.25,DOM
OFFPEAK,1588291200000,DOO,26.8,DOM
OFFPEAK,1590969600000,DOO,25.7,DOM
OFFPEAK,1593561600000,DOO,28.7,DOM
OFFPEAK,1596240000000,DOO,27.2,DOM
OFFPEAK,1598918400000,DOO,26.8,DOM
OFFPEAK,1601510400000,DOO,27.05,DOM
OFFPEAK,1604188800000,DOO,27.45,DOM
OFFPEAK,1606780800000,DOO,31.3,DOM
ONPEAK,1554076800000,DOP,39.25,DOM
ONPEAK,1556668800000,DOP,35.2,DOM
ONPEAK,1559347200000,DOP,35.95,DOM
ONPEAK,1561939200000,DOP,42.1,DOM
ONPEAK,1564617600000,DOP,40.3,DOM
ONPEAK,1567296000000,DOP,39,DOM
ONPEAK,1569888000000,DOP,37.4,DOM
ONPEAK,1572566400000,DOP,37.95,DOM
ONPEAK,1575158400000,DOP,41.2,DOM
ONPEAK,1577836800000,DOP,56.75,DOM
ONPEAK,1580515200000,DOP,53.85,DOM
ONPEAK,1583020800000,DOP,41.75,DOM
ONPEAK,1585699200000,DOP,37.5,DOM
ONPEAK,1588291200000,DOP,37.35,DOM
ONPEAK,1590969600000,DOP,37.3,DOM
ONPEAK,1593561600000,DOP,42.85,DOM
ONPEAK,1596240000000,DOP,39.55,DOM
ONPEAK,1598918400000,DOP,38.35,DOM
ONPEAK,1601510400000,DOP,36.3,DOM
ONPEAK,1604188800000,DOP,36.2,DOM
ONPEAK,1606780800000,DOP,39.2,DOM
OFFPEAK,1554076800000,ICO,30.2,Connecticut
OFFPEAK,1556668800000,ICO,21.8,Connecticut
OFFPEAK,1559347200000,ICO,24.25,Connecticut
OFFPEAK,1561939200000,ICO,27.75,Connecticut
OFFPEAK,1564617600000,ICO,27,Connecticut
OFFPEAK,1567296000000,ICO,24.85,Connecticut
OFFPEAK,1569888000000,ICO,26.5,Connecticut
OFFPEAK,1572566400000,ICO,37.3,Connecticut
OFFPEAK,1575158400000,ICO,55.3,Connecticut
OFFPEAK,1577836800000,ICO,67.15,Connecticut
OFFPEAK,1580515200000,ICO,66,Connecticut
OFFPEAK,1583020800000,ICO,43.05,Connecticut
OFFPEAK,1585699200000,ICO,28.75,Connecticut
OFFPEAK,1588291200000,ICO,24.65,Connecticut
OFFPEAK,1590969600000,ICO,24.25,Connecticut
OFFPEAK,1593561600000,ICO,27.5,Connecticut
OFFPEAK,1596240000000,ICO,27.15,Connecticut
OFFPEAK,1598918400000,ICO,23.25,Connecticut
OFFPEAK,1601510400000,ICO,23.9,Connecticut
OFFPEAK,1604188800000,ICO,33.9,Connecticut
OFFPEAK,1606780800000,ICO,54.2,Connecticut
OFFPEAK,1609459200000,ICO,64.3,Connecticut
OFFPEAK,1612137600000,ICO,63.3,Connecticut
OFFPEAK,1614556800000,ICO,40.5,Connecticut
OFFPEAK,1617235200000,ICO,27.9,Connecticut
OFFPEAK,1619827200000,ICO,24.25,Connecticut
OFFPEAK,1622505600000,ICO,24.55,Connecticut
OFFPEAK,1625097600000,ICO,28.15,Connecticut
OFFPEAK,1627776000000,ICO,27.75,Connecticut
OFFPEAK,1630454400000,ICO,23.1,Connecticut
OFFPEAK,1633046400000,ICO,23.8,Connecticut
OFFPEAK,1635724800000,ICO,30.55,Connecticut
OFFPEAK,1638316800000,ICO,51.3,Connecticut
OFFPEAK,1640995200000,ICO,63.6,Connecticut
OFFPEAK,1643673600000,ICO,62.65,Connecticut
OFFPEAK,1646092800000,ICO,43.2,Connecticut
ONPEAK,1554076800000,ICP,39.55,Connecticut
ONPEAK,1556668800000,ICP,29.45,Connecticut
ONPEAK,1559347200000,ICP,33.45,Connecticut
ONPEAK,1561939200000,ICP,43.75,Connecticut
ONPEAK,1564617600000,ICP,40.75,Connecticut
ONPEAK,1567296000000,ICP,36.35,Connecticut
ONPEAK,1569888000000,ICP,35.55,Connecticut
ONPEAK,1572566400000,ICP,46.15,Connecticut
ONPEAK,1575158400000,ICP,65,Connecticut
ONPEAK,1577836800000,ICP,79.9,Connecticut
ONPEAK,1580515200000,ICP,76.45,Connecticut
ONPEAK,1583020800000,ICP,51.65,Connecticut
ONPEAK,1585699200000,ICP,37.65,Connecticut
ONPEAK,1588291200000,ICP,31.1,Connecticut
ONPEAK,1590969600000,ICP,34.1,Connecticut
ONPEAK,1593561600000,ICP,42.9,Connecticut
ONPEAK,1596240000000,ICP,42.05,Connecticut
ONPEAK,1598918400000,ICP,34.15,Connecticut
ONPEAK,1601510400000,ICP,33.55,Connecticut
ONPEAK,1604188800000,ICP,44.65,Connecticut
ONPEAK,1606780800000,ICP,65,Connecticut
ONPEAK,1609459200000,ICP,78.9,Connecticut
ONPEAK,1612137600000,ICP,76.35,Connecticut
ONPEAK,1614556800000,ICP,50.85,Connecticut
ONPEAK,1617235200000,ICP,36.6,Connecticut
ONPEAK,1619827200000,ICP,33.15,Connecticut
ONPEAK,1622505600000,ICP,33.35,Connecticut
ONPEAK,1625097600000,ICP,43.05,Connecticut
ONPEAK,1627776000000,ICP,42.25,Connecticut
ONPEAK,1630454400000,ICP,33.3,Connecticut
ONPEAK,1633046400000,ICP,33.15,Connecticut
ONPEAK,1635724800000,ICP,41.85,Connecticut
ONPEAK,1638316800000,ICP,62.3,Connecticut
ONPEAK,1640995200000,ICP,78.25,Connecticut
ONPEAK,1643673600000,ICP,75.7,Connecticut
ONPEAK,1646092800000,ICP,49.9,Connecticut
ONPEAK,1554076800000,IEB,38.1,Maine
ONPEAK,1556668800000,IEB,27.8,Maine
ONPEAK,1559347200000,IEB,31.45,Maine
ONPEAK,1561939200000,IEB,41.15,Maine
ONPEAK,1564617600000,IEB,38.8,Maine
ONPEAK,1567296000000,IEB,34.75,Maine
ONPEAK,1569888000000,IEB,34.4,Maine
ONPEAK,1572566400000,IEB,44.8,Maine
ONPEAK,1575158400000,IEB,63.1,Maine
ONPEAK,1577836800000,IEB,79.25,Maine
ONPEAK,1580515200000,IEB,75.8,Maine
ONPEAK,1583020800000,IEB,51.1,Maine
ONPEAK,1585699200000,IEB,36,Maine
ONPEAK,1588291200000,IEB,29.5,Maine
ONPEAK,1590969600000,IEB,32.25,Maine
ONPEAK,1593561600000,IEB,41.45,Maine
ONPEAK,1596240000000,IEB,39.55,Maine
ONPEAK,1598918400000,IEB,32.95,Maine
ONPEAK,1601510400000,IEB,32.3,Maine
ONPEAK,1604188800000,IEB,43.6,Maine
ONPEAK,1606780800000,IEB,64.15,Maine
ONPEAK,1609459200000,IEB,77.55,Maine
ONPEAK,1612137600000,IEB,75.05,Maine
ONPEAK,1614556800000,IEB,49.8,Maine
ONPEAK,1617235200000,IEB,34.7,Maine
ONPEAK,1619827200000,IEB,31.2,Maine
ONPEAK,1622505600000,IEB,31.55,Maine
ONPEAK,1625097600000,IEB,41.25,Maine
ONPEAK,1627776000000,IEB,39.45,Maine
ONPEAK,1630454400000,IEB,31.8,Maine
ONPEAK,1633046400000,IEB,31.65,Maine
ONPEAK,1635724800000,IEB,40.4,Maine
ONPEAK,1638316800000,IEB,60.95,Maine
ONPEAK,1640995200000,IEB,76.6,Maine
ONPEAK,1643673600000,IEB,74.1,Maine
ONPEAK,1646092800000,IEB,48.65,Maine
OFFPEAK,1554076800000,IED,29.4,Maine
OFFPEAK,1556668800000,IED,20.8,Maine
OFFPEAK,1559347200000,IED,23.15,Maine
OFFPEAK,1561939200000,IED,27.5,Maine
OFFPEAK,1564617600000,IED,25.65,Maine
OFFPEAK,1567296000000,IED,23.6,Maine
OFFPEAK,1569888000000,IED,25.5,Maine
OFFPEAK,1572566400000,IED,36.55,Maine
OFFPEAK,1575158400000,IED,54.5,Maine
OFFPEAK,1577836800000,IED,67.45,Maine
OFFPEAK,1580515200000,IED,64.95,Maine
OFFPEAK,1583020800000,IED,42.7,Maine
OFFPEAK,1585699200000,IED,27.55,Maine
OFFPEAK,1588291200000,IED,23.35,Maine
OFFPEAK,1590969600000,IED,22.8,Maine
OFFPEAK,1593561600000,IED,26.2,Maine
OFFPEAK,1596240000000,IED,25.5,Maine
OFFPEAK,1598918400000,IED,21.95,Maine
OFFPEAK,1601510400000,IED,22.6,Maine
OFFPEAK,1604188800000,IED,33.05,Maine
OFFPEAK,1606780800000,IED,53.1,Maine
OFFPEAK,1609459200000,IED,64.1,Maine
OFFPEAK,1612137600000,IED,61.75,Maine
OFFPEAK,1614556800000,IED,39.75,Maine
OFFPEAK,1617235200000,IED,26.5,Maine
OFFPEAK,1619827200000,IED,22.7,Maine
OFFPEAK,1622505600000,IED,22.8,Maine
OFFPEAK,1625097600000,IED,26.65,Maine
OFFPEAK,1627776000000,IED,25.9,Maine
OFFPEAK,1630454400000,IED,21.85,Maine
OFFPEAK,1633046400000,IED,22.35,Maine
OFFPEAK,1635724800000,IED,29.5,Maine
OFFPEAK,1638316800000,IED,49.7,Maine
OFFPEAK,1640995200000,IED,63.2,Maine
OFFPEAK,1643673600000,IED,60.95,Maine
OFFPEAK,1646092800000,IED,42.3,Maine
ONPEAK,1554076800000,IHB,39,NewHampshire
ONPEAK,1556668800000,IHB,28.95,NewHampshire
ONPEAK,1559347200000,IHB,32.65,NewHampshire
ONPEAK,1561939200000,IHB,42.6,NewHampshire
ONPEAK,1564617600000,IHB,40.1,NewHampshire
ONPEAK,1567296000000,IHB,35.85,NewHampshire
ONPEAK,1569888000000,IHB,35.2,NewHampshire
ONPEAK,1572566400000,IHB,45.55,NewHampshire
ONPEAK,1575158400000,IHB,65.35,NewHampshire
ONPEAK,1577836800000,IHB,81.25,NewHampshire
ONPEAK,1580515200000,IHB,77.3,NewHampshire
ONPEAK,1583020800000,IHB,52.3,NewHampshire
ONPEAK,1585699200000,IHB,37.65,NewHampshire
ONPEAK,1588291200000,IHB,31.2,NewHampshire
ONPEAK,1590969600000,IHB,33.9,NewHampshire
ONPEAK,1593561600000,IHB,43.85,NewHampshire
ONPEAK,1596240000000,IHB,42.95,NewHampshire
ONPEAK,1598918400000,IHB,34.5,NewHampshire
ONPEAK,1601510400000,IHB,33.85,NewHampshire
ONPEAK,1604188800000,IHB,45.1,NewHampshire
ONPEAK,1606780800000,IHB,65.65,NewHampshire
ONPEAK,1609459200000,IHB,79.75,NewHampshire
ONPEAK,1612137600000,IHB,76.75,NewHampshire
ONPEAK,1614556800000,IHB,51.15,NewHampshire
ONPEAK,1617235200000,IHB,36.45,NewHampshire
ONPEAK,1619827200000,IHB,32.6,NewHampshire
ONPEAK,1622505600000,IHB,33,NewHampshire
ONPEAK,1625097600000,IHB,43.75,NewHampshire
ONPEAK,1627776000000,IHB,43,NewHampshire
ONPEAK,1630454400000,IHB,33.25,NewHampshire
ONPEAK,1633046400000,IHB,33.3,NewHampshire
ONPEAK,1635724800000,IHB,42,NewHampshire
ONPEAK,1638316800000,IHB,62.6,NewHampshire
ONPEAK,1640995200000,IHB,79.55,NewHampshire
ONPEAK,1643673600000,IHB,76.5,NewHampshire
